geometry,u,v,key,oneway,length,n_trafficLights,n_giveWaySignal,n_stopSignal,n_pedestrianCrossings,n_cyclingPath,n_cycleParking,n_parkingLeft,n_parkingRight,n_roundaboutNearBy,n_streetLighting_segments,p_pTStop,mean_zonalSpeed,roadType_tertiary,roadType_residential,roadType_primary,roadType_unavailable,roadType_living_street,roadType_pedestrian,roadType_secondary,roadType_primary_link,roadType_service,roadType_secondary_link,roadType_tertiary_link,surfaceType_asphalt,surfaceType_unavailable,surfaceType_sett,surfaceType_paving_stones,surfaceType_paving_stones:20,surfaceType_cobblestone,surfaceType_paving_stones:30,surfaceType_unhewn_cobblestone,surfaceType_paved,numberOfLanes,maxSpeed,accidents_noSeverity,accidents_mild,accidents_severe,accidents_deceased,total_accidents_pedestrian,total_accidents_motorcycle,total_accidents_bicycle,total_accidents,total_accidents_VRU,travelDemand_micro,travelDemand_privateVehicle,n_cornering_right,mean_avg_magnitude_cornering_right,mean_max_magnitude_cornering_right,n_cornering_left,mean_avg_magnitude_cornering_left,mean_max_magnitude_cornering_left,n_brake,mean_avg_magnitude_brake,mean_max_magnitude_brake,n_speedup,mean_avg_magnitude_speedup,mean_max_magnitude_speedup
"LINESTRING (-3.6996757 40.408256299999984, -3.699558533904857 40.4084482957512, -3.699384112018362 40.4087341144523, -3.6993436 40.4088005, -3.6992425000000004 40.408906450005425)",1423,1425,0,True,87.20945747656225,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,0.0,26920,280,736,1672,1032,1014,159,1156,1624,1598,1,285,525
"LINESTRING (-3.7002146999999996 40.40739845000299, -3.7001551999999998 40.4074185, -3.70007464975541 40.407559240343936, -3.6997874386155702 40.40806106618951, -3.6996757 40.408256299999984)",4891,1423,0,True,114.26204018660547,0,0,0,2,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,30.0,2,0,0,0,0,0,0,2,0,43.01762441001015,18134,394,795,2349,1463,2172,3280,1417,70,1900,4,74,240
"LINESTRING (-3.7010070999999996 40.409151950043864, -3.7010026999999996 40.40907509999999, -3.701148165397909 40.40904791795353, -3.701189875557904 40.409040123883436, -3.701336099999999 40.40901279999999, -3.701402549999998 40.4089757000102)",1422,1429,0,True,54.71596485798151,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,1,0,0,0,0,0,0,1,0,203.66404627708147,29026,21,349,1729,778,1058,762,973,3263,3740,5,662,622
"LINESTRING (-3.7010070999999996 40.409151950043864, -3.7010026999999996 40.40907509999999, -3.7008554863477823 40.409060113841754, -3.700703893776371 40.409044681915226, -3.7004800999999996 40.4090219)",1422,1430,0,True,66.93643756718085,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,94.85963636578568,5622,446,1317,2793,1560,1568,3437,1444,3124,1391,4,488,132
"LINESTRING (-3.7010070999999996 40.409151950043864, -3.7010114999999986 40.409228799999994, -3.700863543817595 40.409227594272316, -3.7006842294393625 40.40922613299978, -3.700459299999999 40.4092243)",1422,1432,0,True,69.92800844230767,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,30.0,1,0,0,0,0,0,0,1,0,12.845771258839418,6176,1060,646,2051,1075,938,2638,744,1650,1537,0,42,42
"LINESTRING (-3.7010070999999996 40.409151950043864, -3.7009972252999996 40.409376641479646, -3.7009699559 40.409997136344195, -3.7009601000000005 40.4102214)",1422,1433,0,True,119.0193941468709,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,1,0,0,0,0,0,0,1,0,556.2339438712324,1849,100,2113,3239,1045,1932,106,1285,682,2871,5,650,78
"LINESTRING (-3.7027028000000004 40.407706499999996, -3.702577664 40.40751957809999, -3.702475936 40.4073676219, -3.7023508 40.4071807)",1436,1418,0,True,70.32296227501055,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,442.8209396568635,36252,1339,1966,2689,1483,742,3465,247,1523,261,0,691,834
"LINESTRING (-3.7035114999999994 40.406676700000006, -3.7033028529865404 40.40676063074825, -3.7027334 40.406989700000004, -3.7025459840936277 40.4070741683865, -3.7023835 40.4071474, -3.7023508 40.4071807)",4911,1418,0,True,141.0595173083591,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,44.59452641045922,27957,901,335,1344,366,1950,2018,464,523,737,2,211,354
"LINESTRING (-3.7021891999999994 40.408604600000004, -3.702338852199999 40.408772512869994, -3.7024255477999994 40.408869787129994, -3.702575199999999 40.409037699999985)",1419,1420,0,True,64.47705976736704,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,305.3760025240164,46524,169,243,3119,1757,2088,3286,101,2318,1645,5,589,21
"LINESTRING (-3.7021891999999994 40.408604600000004, -3.7023903060999994 40.4085038786, -3.70282437752 40.408286479519994, -3.7030254 40.4081858)",1419,1421,0,True,103.947542088283,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,230.8368193575868,35566,159,1270,951,1192,2253,304,1197,50,2717,5,214,768
"LINESTRING (-3.701402549999998 40.4089757000102, -3.701468999999999 40.4089386, -3.7015657 40.4089342, -3.701611742607123 40.408909860556044, -3.7019904515560937 40.40870966413329, -3.7021891999999994 40.408604600000004)",1429,1419,0,True,97.61724864216718,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,30.0,0,0,0,0,0,0,0,0,0,230.8368193575868,5240,282,545,576,532,1408,1072,567,2128,2291,1,741,332
"LINESTRING (-3.7023147948322244 40.4051179228416, -3.7022993 40.4051615, -3.7024085999999987 40.4052298, -3.702454134409462 40.40524998896082, -3.7024590870392737 40.405252184848514, -3.7025649 40.4052991, -3.7026483718245453 40.40536943182085)",4898,1446,0,True,50.60038861193908,3,0,0,2,0,1,0,0,0,2,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,1,0,0,0,0,0,0,1,0,737.7903577156848,6271,559,1695,742,1117,2474,1218,1129,2458,316,2,583,184
"LINESTRING (-3.7023147948322244 40.4051179228416, -3.7024363 40.405122, -3.7025363559683067 40.4050958915214, -3.7029390999999996 40.4049908, -3.7029426474873186 40.40498943124406, -3.703077499999999 40.4049374, -3.703157253242553 40.40492692983373)",4898,4238,0,True,96.68997977179636,2,0,0,3,0,0,0,0,0,3,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,4,6,0,0,0,3,0,5,3,126.74847601860137,3113,137,223,2957,1478,2464,2801,1339,2684,2655,5,506,344
"LINESTRING (-3.7023147948322244 40.4051179228416, -3.702539712400389 40.40512098867162, -3.703083726801123 40.40512840408029, -3.7030981 40.4051286, -3.703157253242553 40.40492692983373)",4898,4238,1,True,110.46493601904297,2,0,0,3,0,0,0,0,0,3,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,1,0,0,0,0,0,0,1,0,122.396775292127,34446,377,1465,1505,1540,2036,2190,1292,1521,522,2,153,17
"LINESTRING (-3.7023147948322244 40.4051179228416, -3.7022065 40.405076, -3.7021014853521246 40.405104448178186, -3.701902000915178 40.405158487961444, -3.7016849 40.4052173)",4898,4910,0,True,72.96793687435752,2,0,0,2,0,0,0,0,0,3,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,0,0,0,0,0,0,0,0,0,584.6433521788382,38913,561,2281,889,664,2316,3469,525,1778,2965,4,524,602
"LINESTRING (-3.703157253242553 40.40492692983373, -3.7029692 40.40486380000001, -3.7029435477624237 40.40487093701955, -3.702311276896339 40.40504684875128, -3.7022065 40.405076, -3.7023147948322244 40.4051179228416)",4238,4898,0,True,122.94133389388936,2,0,0,3,0,0,0,0,0,3,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,1,1,0,0,1,1,2,2,191.67224019812588,8362,561,657,1083,1147,11,58,408,2473,4054,2,212,231
"LINESTRING (-3.702324199999999 40.40480750000704, -3.7022261000000003 40.40484729999999, -3.702186777492952 40.40495971994752, -3.7021821275910307 40.40497301365054, -3.7021778999999997 40.4049851, -3.7022065 40.405076, -3.7023147948322244 40.4051179228416)",4909,4898,0,True,51.56707722626,3,0,0,3,0,0,0,0,0,2,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,0,0,0,0,0,0,0,0,650.9577217546611,469,1359,2065,363,856,2499,1153,640,2982,3284,5,367,532
"LINESTRING (-3.699372449999999 40.405913200008534, -3.6994898143449997 40.4061051017868, -3.6998352936699987 40.40666999308172, -3.6999525999999996 40.4068618)",4896,4893,0,True,123.59354381455286,0,0,0,2,0,2,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,2,0,1,0,1,0,1,3,2,397.19152747861017,46763,1128,1859,1490,25,986,2465,239,1921,4312,2,449,529
"LINESTRING (-3.699372449999999 40.405913200008534, -3.6993552 40.40587929999999, -3.6991744778112694 40.40592729713847, -3.698304828354742 40.40615826316252, -3.698035596909584 40.40622976704948, -3.6978634 40.40627549999999, -3.6978869 40.40631585001209)",4896,4894,0,True,180.9618884642809,3,0,0,2,0,0,0,0,0,2,2,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,4,3,0,0,0,1,1,5,2,257.21159903497227,24330,1039,297,256,971,1125,1778,157,991,4054,2,270,270
"LINESTRING (-3.6987337999999994 40.4048492, -3.698849587244999 40.40504210320154, -3.699256790484998 40.40572050960698, -3.699372449999999 40.405913200008534)",1155,4896,0,True,137.93957687792533,1,0,0,2,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,2,3,0,0,0,2,0,5,2,324.1549078546116,33374,781,234,1420,1433,164,538,69,1891,543,4,732,398
"LINESTRING (-3.6978869 40.40631585001209, -3.6979103999999996 40.406356200000005, -3.6980822129543585 40.406308685175674, -3.6989494674020036 40.406068846201464, -3.699209542276657 40.40599692256785, -3.6993897000000002 40.40594709999999, -3.699372449999999 40.405913200008534)",4894,4896,0,True,179.9963197442082,3,0,0,2,0,1,0,0,0,2,2,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,0,0,0,0,0,0,0,0,0,397.0310119131309,39425,1326,445,3143,634,2156,3374,495,3354,3067,4,651,109
"LINESTRING (-3.7026483718245453 40.40536943182085, -3.7027399000000005 40.4053215, -3.7028235999999994 40.405317899999986, -3.7028587047360184 40.40530378402759, -3.7029942000000005 40.4052493, -3.703089673919198 40.405138388526964, -3.7030981 40.4051286, -3.703157253242553 40.40492692983373)",1446,4238,0,True,82.49809187772965,2,0,0,3,0,0,0,0,0,2,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,1,0,0,0,0,0,0,1,0,523.2402288893232,11474,784,595,3339,1665,1657,1009,1091,2357,791,3,202,112
"LINESTRING (-3.7026483718245453 40.40536943182085, -3.7027875 40.4054186, -3.7028261223135726 40.4054857142717, -3.7032749132058442 40.406265581428556, -3.7033994371989487 40.40648196766575, -3.7035114999999994 40.406676700000006)",1446,4911,0,True,177.7446075666093,2,0,0,2,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,3,1,0,0,0,0,1,4,1,523.9845886463216,49,890,1993,801,1827,621,822,82,57,2517,1,452,511
"LINESTRING (-3.7002102000000003 40.404404699999986, -3.6999947932399997 40.40446955254998, -3.6991332299804798 40.40472894354759, -3.698949206759999 40.40478434744999, -3.6987337999999994 40.4048492)",4899,1155,0,True,171.36107531949733,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,1,0,0,0,0,0,0,1,0,204.69175585613172,45661,1140,842,846,1857,452,1206,143,387,313,5,512,691
"LINESTRING (-3.6983565 40.4042309, -3.698473689379999 40.40442294398, -3.6986166106199994 40.404657156019994, -3.6987337999999994 40.4048492)",1152,1155,0,True,80.50102274525236,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,0,0,0,0,0,0,0,0,0,324.1549078546116,5245,580,8,1593,965,299,2711,704,2102,1755,4,667,490
"LINESTRING (-3.6987337999999994 40.4048492, -3.6985118350999993 40.40488557262999, -3.6976239520568797 40.405031066991555, -3.6973367649 40.40507812737001, -3.6971147999999996 40.40511450000001)",1155,4897,0,True,182.3338564088759,0,0,0,1,0,0,1,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,0,1,0,0,0,1,0,1,1,204.69175585613172,21277,73,84,2249,1340,534,1255,1236,2072,1870,4,736,439
"LINESTRING (-3.6971147999999996 40.40511450000001, -3.696993788531659 40.40492488138444, -3.696592045888625 40.40429537176167, -3.6965569 40.4042403, -3.696424294830634 40.40415406875941)",4897,1154,0,True,132.99957275831272,1,0,0,2,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,217.329167182595,22816,599,1268,1063,542,647,3060,981,2540,3569,4,401,494
"LINESTRING (-3.6978869 40.40631585001209, -3.6977652942499994 40.406126637385185, -3.697278822607699 40.40536971119253, -3.6972364057499987 40.4053037126269, -3.6971147999999996 40.40511450000001)",4894,4897,0,True,158.71928575252852,1,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,50.0,1,0,0,0,0,0,0,1,0,0.0,11157,1125,300,1810,83,1841,1655,732,1889,987,2,413,245
"LINESTRING (-3.6954013499999983 40.40541840000001, -3.6955201999999994 40.405384, -3.6956199863132313 40.40536713532458, -3.696507121569791 40.405217202456384, -3.6968938738154713 40.40515183827088, -3.6971147999999996 40.40511450000001)",4954,4897,0,True,193.5762860061872,0,0,0,2,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,1,0,0,0,0,0,0,1,0,28.712241524986357,33877,85,1451,2435,856,555,2056,257,2451,1637,2,743,595
"LINESTRING (-3.7112707999999994 40.4066848, -3.7112635 40.406736, -3.7112748285523542 40.40679111007528, -3.7112805000000004 40.4068187, -3.7113315 40.40689290000001)",1158,1159,0,True,25.137849612341142,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,50.0,0,0,0,0,0,0,0,0,0,683.6684822271826,40126,1322,1022,2029,1673,675,356,560,1633,3898,1,608,869
"LINESTRING (-3.7115042000000003 40.40643200004025, -3.711456 40.4065056, -3.711382350109779 40.40654385293945, -3.7113709 40.40654979999999, -3.7113072 40.4066114, -3.7112707999999994 40.4066848)",1167,1158,0,True,39.38935280463152,2,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,50.0,0,0,0,0,0,0,0,0,0,184.82412089555743,31766,30,210,1272,5,1047,1001,1411,2409,3760,4,297,29
"LINESTRING (-3.7095215 40.4063124, -3.7097403046451674 40.40636449144666, -3.709947 40.4064137, -3.710622965002544 40.40653794135514, -3.7110568610016874 40.40661769078998, -3.7111222000000006 40.40662970000001, -3.7112707999999994 40.4066848)",1594,1158,0,True,199.0237278196598,2,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,220.3844964810673,1406,1342,491,1938,198,814,2697,219,969,80,5,541,63
"LINESTRING (-3.7113315 40.40689290000001, -3.7113735999999995 40.406999600000006, -3.7113797311557604 40.407082636404326, -3.7113909000000005 40.4072339, -3.7114329499999985 40.40719930000888)",1159,1160,0,True,44.91998908458749,1,0,0,1,0,0,0,0,0,0,2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,276.0569903277958,3129,747,2087,382,2031,1942,3258,922,2444,2577,2,230,659
"LINESTRING (-3.7113315 40.40689290000001, -3.711400399999999 40.406944999999986, -3.7114860000000003 40.406980100000006, -3.711487031607718 40.40698026271415, -3.7115811 40.4069951, -3.7116778999999998 40.40698899999999)",1159,1161,0,True,41.3620726422064,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,50.0,0,0,0,0,0,0,0,0,0,206.34480068641247,15150,1300,954,719,1650,470,693,207,2831,1611,2,733,580
"LINESTRING (-3.7114329499999985 40.40719930000888, -3.7113909000000005 40.4072339, -3.7113465118064717 40.40733181972975, -3.7112773 40.4074845)",1160,1162,0,False,36.63644738292223,1,0,0,1,0,0,0,0,0,0,2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,0,0,0,0,0,0,0,0,0,338.0529091713511,12004,1248,608,2646,1444,1983,429,1406,1397,3147,4,109,618
"LINESTRING (-3.7114329499999985 40.40719930000888, -3.711549007309999 40.40709965986468, -3.7116778999999998 40.40698899999999)",1160,1161,0,True,35.881868657927406,2,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,0,0,0,0,0,0,0,0,125.28184215244356,15850,1054,1748,192,1416,1196,550,159,2817,1624,3,558,517
"LINESTRING (-3.7114329499999985 40.40719930000888, -3.7114750000000005 40.4071647, -3.7116353470589307 40.40714540797613, -3.7117551 40.40713100000001, -3.7118536999999994 40.4071399)",1160,1164,0,True,48.533723116749485,2,0,0,2,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,0,0,0,0,0,0,0,0,20.623750968598607,42185,1341,917,1721,1852,1331,1526,587,3150,344,5,662,671
"LINESTRING (-3.7112773 40.4074845, -3.7113441711791197 40.40733698312071, -3.7113909000000005 40.4072339, -3.7114329499999985 40.40719930000888)",1162,1160,0,False,36.63644738292223,1,0,0,1,0,0,0,0,0,0,2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,0,0,0,0,0,0,0,0,0,338.0529091713511,32788,347,1429,2933,668,268,3105,539,1171,2715,2,440,165
"LINESTRING (-3.7116778999999998 40.40698899999999, -3.7117470999999997 40.4069706, -3.7118480836547936 40.40691085206871, -3.7118621999999997 40.4069025, -3.7119026000000006 40.406855900000004, -3.7119120523244877 40.40674199660028)",1161,1163,0,True,42.44985665562719,2,0,0,2,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,0,0,0,0,0,0,0,0,178.38983606527944,34225,766,2212,943,358,1651,1420,841,986,2343,2,290,308
"LINESTRING (-3.7116778999999998 40.40698899999999, -3.711767799657336 40.40704878327213, -3.7117779 40.40705549999999, -3.7118536999999994 40.4071399)",1161,1164,0,True,25.9547671773384,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,0,0,0,0,0,0,0,0,0,158.28569638289795,35393,168,1403,3083,2016,243,452,471,2701,1769,2,644,248
"LINESTRING (-3.7112773 40.4074845, -3.7111344999999996 40.407465099999996, -3.7110537904956966 40.407467859078906, -3.7101545953502097 40.40749859833787, -3.7097942371332002 40.40751091729289, -3.7095695 40.4075186)",1162,1591,0,True,190.05578389691323,0,0,0,2,0,0,1,1,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,2,0,0,0,0,0,0,2,0,65.86015459134794,9152,1272,2169,2113,78,853,2508,1079,378,964,4,191,168
"LINESTRING (-3.7112773 40.4074845, -3.7111884482730506 40.40769108379288, -3.7110883999999995 40.407923699999984, -3.7110278999999995 40.4080227, -3.7106900112590484 40.40843168463655, -3.710525730606378 40.40863053193414, -3.7103824999999997 40.40880389999999)",1162,1603,0,False,178.66128090867284,0,0,0,1,0,0,0,0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,7,3,0,0,1,5,0,5,5,993.9836280195038,28003,248,526,2613,724,210,770,717,1574,3919,2,341,176
"LINESTRING (-3.7103824999999997 40.40880389999999, -3.710525730606378 40.40863053193414, -3.7110278999999995 40.4080227, -3.7110859430455316 40.40792772047094, -3.7110883999999995 40.407923699999984, -3.7111884482730506 40.40769108379288, -3.7112773 40.4074845)",1603,1162,0,False,178.66128090867284,0,0,0,1,0,0,0,0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,0,0,0,0,0,0,0,0,0,993.9836280195038,43306,1239,760,3203,1499,77,798,1183,2310,4320,2,378,235
"LINESTRING (-3.7118536999999994 40.4071399, -3.7119920163699995 40.40731731069, -3.712545280651801 40.408026951913136, -3.7128787999600004 40.408454738519985, -3.713017 40.40863199999998)",1164,1165,0,True,210.298310794946,1,1,0,3,0,0,0,0,0,2,3,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,6,8,0,1,0,8,2,5,5,454.54628519234575,5592,391,772,1167,1595,1351,3051,521,2687,3312,0,452,518
"LINESTRING (-3.7119120523244877 40.40674199660028, -3.7119158 40.406833799999994, -3.7120486410584226 40.406838345106195, -3.7121730000000004 40.4068426, -3.7127858999999996 40.4071005, -3.7128696501467644 40.40717241588689, -3.7129423000000004 40.4072348, -3.7136393000000005 40.4075299, -3.713683308743577 40.40754672745038, -3.7140873 40.40770119999999, -3.7143158500113738 40.40776689656197, -3.7145319 40.407829)",1163,1166,0,True,324.4671187931759,1,0,0,2,0,0,0,0,0,1,2,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,3,1,0,0,0,1,0,4,1,63.51527761695091,24846,890,339,664,1407,1849,2496,235,3008,1077,1,61,855
"LINESTRING (-3.7119120523244877 40.40674199660028, -3.7119337 40.40678789999998, -3.7120279477293026 40.40674831365215, -3.7121794000000006 40.4066847)",1163,1256,0,True,35.26399213880254,2,0,0,2,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,0,0,0,0,0,0,0,0,44.84710052704448,32373,85,2184,1588,1274,2009,146,307,425,688,0,393,167
"LINESTRING (-3.7119120523244877 40.40674199660028, -3.711902 40.4066193, -3.7118527 40.40656529999999, -3.711828618502989 40.4065496122059, -3.711787 40.4065225, -3.7116244 40.40648100000001, -3.711589817863435 40.4064860517848, -3.711456 40.4065056, -3.7115042000000003 40.40643200004025)",1163,1167,0,True,78.05519989900394,2,0,0,3,0,0,1,1,0,2,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,50.0,0,0,0,0,0,0,0,0,0,155.01356088868883,16923,339,617,368,950,1673,449,478,888,793,0,311,604
"LINESTRING (-3.7119120523244877 40.40674199660028, -3.711902 40.4066193, -3.7119221512859237 40.406566156545644, -3.7119337 40.4065357, -3.7119409000000005 40.40638799999999)",1163,1168,0,True,40.05354160771658,2,0,0,2,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,52.782057396856885,33438,55,2022,416,1650,2520,1636,1110,1273,1371,1,655,185
"LINESTRING (-3.7131911 40.4087033, -3.7130539125349715 40.40852492421554, -3.712505420319611 40.40781175607617, -3.711993699999999 40.40714640000001, -3.7119680334467584 40.40709160226236, -3.7119210999999996 40.40699139999999, -3.7119175475015704 40.40696538034934, -3.7119026000000006 40.406855900000004, -3.7119120523244877 40.40674199660028)",4773,1163,0,True,265.21757184408744,2,0,0,4,0,0,0,0,0,2,3,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,0,0,0,0,0,0,0,0,378.94454680873866,36167,329,1880,1886,1204,2498,1456,1052,2202,546,1,363,876
"LINESTRING (-3.7095695 40.4075186, -3.709460737825698 40.40732169407306, -3.7092179905945217 40.40688221804316, -3.7091897 40.406831, -3.7091559999999997 40.4067395, -3.7091493 40.40667089999999)",1591,1593,0,True,105.79934837573414,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,103.26366771675492,38557,558,1470,3183,129,486,2752,304,1732,250,4,107,817
"LINESTRING (-3.7096544999999996 40.407677599999985, -3.7096120765 40.4075982431, -3.7095695 40.4075186)",1589,1591,0,True,20.037717538519185,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,105.67834190563408,4637,742,611,1048,2045,1982,3016,1051,2102,775,1,467,777
"LINESTRING (-3.7103824999999997 40.40880389999999, -3.71028074612219 40.40894127454588, -3.7102331 40.4090056, -3.710215521997559 40.40909959004741)",1603,4724,0,False,38.52415873016174,2,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,0,0,0,0,0,0,0,0,0,655.9307188481528,29446,123,1902,278,1560,176,469,1070,2694,735,5,645,759
"LINESTRING (-3.7103824999999997 40.40880389999999, -3.710216902858167 40.40873349714536, -3.7101073000000007 40.40868689999999, -3.710078900000002 40.40863195002244)",1603,1586,0,True,40.10944044880576,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,30.0,0,0,0,0,0,0,0,0,0,23.956426276734334,19403,1000,77,2001,1518,2407,1283,62,3014,1378,2,311,240
